"id","profileName","text","date","title","rating","images","helpful","Style name"
"R1N7ETFDFDAZT3","Mir Shahid","I'm in love with one plus band it's totally awesome nice features.jus black beuty on your left hand","Reviewed in India on 22 February 2021","Value for money 🤑",5,"",0,"Smart Band"
"R3LILLYJPQ7JZI","Shambhav","there is a lag when we toggle in this bandgo for mi band 5 better then this 😎🥰but the built is better then mi band and oppobut if u have budget of 3k then go for boat fitness watch","Reviewed in India on 30 May 2021","lag",1,"https://images-na.ssl-images-amazon.com/images/I/C1C7TvxnYTS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1Geu-vc76S.jpg",0,"Smart Band"
"R2ZGPJNG05X697","Akhil Bansal","I bought is specifically for spo2 reading in pandemic and guess what, it gives fake reading. Tried it over pencil, book etc and it gives 98% reading. Buy oxymeter guys. Attaching photo as a proof because video was not uploading..product is so fake.","Reviewed in India on 13 May 2021","Fake spo2 reading",1,"https://images-na.ssl-images-amazon.com/images/I/81B4eVOO3eL.jpg
https://images-na.ssl-images-amazon.com/images/I/81ahIH+pvQL.jpg",0,"Smart Band"
"RTDF8DJO0I7B6","Sanchit ","It is my first ever smart band but it's so good that I think it is the best one, the only problem is its battery life, other than that everything's great and accurate","Reviewed in India on 17 January 2021","Great",5,"https://images-na.ssl-images-amazon.com/images/I/91DytJVPvWL.jpg",0,"Smart Band"
"RLKZ3PLV3BOH7","Someone","Don't buy this watch because the ui of its is so lagy and battery is in heavy usage just 4 days if didn't want spo2 so go for mi band 5 it is much better and fluid and mi band also support 3rd party apps","Reviewed in India on 24 November 2021","You can't be satisfied",3,"",0,"Smart Band"
"R66CLB1OF4HYL","Jitender Kumar","Very good product every helath related things are consist this watch except BP monitoring.","Reviewed in India on 10 February 2021","Good product overall",5,"",0,"Smart Band"
"R3QSH5H773XAMG","Sumit Basak","Screen is fine, it's AMOLED. Nicely built. But, the worst part is its sensor problem.  Heart rate sensor not working properly!! OnePlus messed up this time. They couldn't maintained their class!- from a OnePlus fan.","Reviewed in India on 23 January 2021","Heart rate sensor not working properly!!",3,"https://images-na.ssl-images-amazon.com/images/I/81tavyM9nrL.jpg
https://images-na.ssl-images-amazon.com/images/I/81xF-dMF7-L.jpg",0,"Smart Band"
"RV6L0VNECSBI9","Vipin KV","Good item for the price. I have used it already about 2 months. I get 10 days approx battery life.","Reviewed in India on 5 May 2021","Value for moeny",5,"",0,"Smart Band"
"RV1IQT32PWLLI","Kumar","Just awesome good fitness band, sturdy strap a d supercool display.","Reviewed in India on 16 January 2021","Just wow",5,"https://images-na.ssl-images-amazon.com/images/I/A1Du6QdSaIL.jpg",0,"Smart Band"
"R34BQYGFIU3A5X","shashKing","Horrible appPairing issues.Horrible charging system.Not worth buying","Reviewed in India on 20 October 2021","5 months and the band is not usable. It's dead",2,"",0,"Smart Band"
"R1L8AKF40CV6AS","NN","All features are good. Light weight. Good fit. Steps calculation not accurate as it takes the driving motion too.","Reviewed in India on 14 February 2021","Very good.",5,"",0,"Smart Band"
"R2WIO3HZ2C5698","Sonal munot","I had gifted this product to a friend description given says it connects to ios but it isn’t connecting even after giving several complains to Amazon did not get the replacement .","Reviewed in India on 31 January 2022","Wrong description",1,"",0,"Smart Band"
"R1POVR67U6IXMU","Anshul","A very average performing smart band. Sleep tracking is faulty. Often it asks to tighten the band for heart rate measurement (even though it is engraved in my wrist)!! Only good for light everyday wear.","Reviewed in India on 23 May 2021","The average band.",3,"",0,"Smart Band"
"R3DFCSLXL2XQ6Q","SUSHANTH K.S","One plus health app on iOS won’t even allow you to login then how can you say that it’s compatible to iOS device?? Seeing the product description I bought the watch now it’s not allowing me to login the app","Reviewed in India on 26 June 2021","Won’t work on IOS even though it says compatible on IOS devices",1,"",0,"Smart Band"
"R3TN44UW2VE202","Deepu","Hello 1-(+) faaaan boooooiysssssThis band is a lafoot bandAnd onplus is a big hole brand","Reviewed in India on 22 March 2021","Lafooot band",1,"",0,"Smart Band"
"RT7BC0A3I4P55","Rohit Kumar","Nice features & battery life.","Reviewed in India on 29 March 2022","Awesome Quality.",5,"https://m.media-amazon.com/images/I/81ygh4GM7oL.jpg",0,"Smart Band"
"R2YRG6UA13MCMA","dib","Battery backup improved after second update. Considerable improvement it is.","Reviewed in India on 5 May 2021","Battery back up delivered via OTA",5,"",0,"Smart Band"
"R38L419IBZJ2GF","Anshul kumar Mathur","I really like this product. In comparison of redmi band and OnePlus band I'll choose one plus band because it has many watch faces and other important things .","Reviewed in India on 4 June 2022","Awesome",5,"",0,"Smart Band"
"R2BTTL97TQ59WX","Sushma","Overall its a great product value for money..oled colour screen..basic features which are primary and meets the need..","Reviewed in India on 23 January 2021","Worth buying..",5,"",0,"Smart Band"
"R1D6P4E0CV8TYT","Shweta damre","It’s been few hours m using this band .. and this device is compatible with iPhone … till now no problems has been occurred with iOS","Reviewed in India on 5 July 2021","Works with iOS",3,"",0,"Smart Band"
"R1Y4ZBCEHZO6TP","Karsh"," Over all good but battery last for only 3 days on heavy usages...","Reviewed in India on 30 November 2021","ACC.to price..good",5,"",0,"Smart Band"
"R35GZL8HLCOT0","Shri","Heart rate monitor isn't working during workout. Don't buy this product.","Reviewed in India on 17 August 2021","Product stopped working after 3-4 months",1,"",1,"Smart Band"
"R1VI6VOLN7Y2U3","Dilip Jaiswal"," Nice band ...barnd and all things are so smooth..👍👍👍","Reviewed in India on 6 April 2022","I like him this.. OnePlus samrat bands this are bajet product all things are improving..💯🔥🔥",5,"https://m.media-amazon.com/images/I/618f8bjf21L.jpg
https://m.media-amazon.com/images/I/61csNNFRc+L.jpg",1,"Smart Band"
"R21U91WPPC99V3","STS TAMIL","Sleep tracking, accuracy is not correct.Mobile app notification is good. Mobile Call notification is very good. It is Faster to mobile.","Reviewed in India on 9 April 2022","It is not good performance. It's battery life very low",3,"https://m.media-amazon.com/images/I/51LFl7TaczL.jpg",0,"Smart Band"
"R80UCTRZ9Z92T","Kishan"," Purchased on January 2021 this has batter prob and now Display problem kindly resolve thisThank you","Reviewed in India on 1 September 2021","Just a Brand name that's it Display problem I had bought 4 same band and 3 had the problem",1,"",0,"Smart Band"
"RCYF51UX2AOLL","Avnish kumar","Battery backup very bad","Reviewed in India on 9 May 2021","Good",4,"",1,"Smart Band"
"R2HB1MSONV2FYJ","OMKAR KAILAS LOTKE"," Good product Build quality is so good but screen is to small as a price point. Overall product is good .","Reviewed in India on 4 July 2022","Build Quality And Price",4,"https://m.media-amazon.com/images/I/61JQ4uDpvOL.jpg
https://m.media-amazon.com/images/I/71Hwf3ZF5nL.jpg",0,"Smart Band"
"R1D7WYEIU8DKWO","LUV","Sometimes it doesn't gives notifications for that you need to force stop the one plus health app then it works","Reviewed in India on 24 February 2022","No notification",4,"",0,"Smart Band"
"R1QMA9CREJBZ2V","harshad bafna","calls are not shown on watch . it is the most disappointed thing in watch. less features as comapred to mi band 4","Reviewed in India on 9 March 2021","not good according to facility and.",1,"",1,"Smart Band"
"R3URON6SNS1HJ4","Yogesh Dhaka","I have used many bands but this is amazing.I really like this band more that mi aur other bands in the market..Really try once.","Reviewed in India on 13 May 2022","Most OP product I used.. Value for money",5,"",0,"Smart Band"
"R27T7QZF8FTHDC","Sudesh S.","The steps counted by the band during 24 hr period is lesser than my old band and iphone......have been tracking for last 2 days. Would like to return it.","Reviewed in India on 23 June 2021","Does not count steps accurately....Think before you buy",1,"",1,"Smart Band"
"R2ZQPVXUE8NMMG","Mahesh jadhav","GOOD BUT  MAXIMUM BATTRY LIFE IS 6 DAYS NOT 14 DAYS OTHERWISE GOOD","Reviewed in India on 2 February 2021","MAXIMUM BATTRY LIFE IS 6 DAYS NOT 14 DAYS OTHERWISE GOOD",4,"https://images-na.ssl-images-amazon.com/images/I/91l2jTjRG9L.jpg",0,"Smart Band"
"R3VHI79803WQIA","Shubham Mahajan","Best quality band and oneplus is a trustable brand also i think the app need more improvement and i hope that oneplus working on it, overall everything is good but i think the main thing is the bands durability and long life so See how long it lasts.","Reviewed in India on 19 January 2021","Band build quality, durability and long lasting life.",5,"https://images-na.ssl-images-amazon.com/images/I/A1oJ9MxbUFL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1yFYf0BlBL.jpg",0,"Smart Band"
"R2MXVFTP61GM1E","Veera praad","After a great hesitation I took this smart watch, but disappointed with the defective product.","Reviewed in India on 3 May 2021","Defective product",1,"",0,"Smart Band"
"R14ZA3F8WAOOGV","Sanjana"," As i have used it only for a day my review would be that its like okay and I think it akso shows like correct measurements of things","Reviewed in India on 1 July 2022","Okay",4,"https://m.media-amazon.com/images/I/611OPBkNEJL.jpg
https://m.media-amazon.com/images/I/61HxIAPGrHL.jpg",0,"Smart Band"
"R3U30OCOOKLP8I","shaik imran Ahmed","Can be used as Smartband. SPo2 Inaccurate. Measures things also.","Reviewed in India on 14 May 2021","Inaccurate",3,"",0,"Smart Band"
"R6HCDLPEIA4OP","nilesh","Nice & sleek, battery stays for long time","Reviewed in India on 1 July 2022","Good option to buy",5,"",0,"Smart Band"
"R2CPC40XLXMT08","Thangminlien H.","I use it to track my Workout and daily uses","Reviewed in India on 8 January 2022","Vibration off option not available",5,"",0,"Smart Band"
"R2A704TSB4ZAWX","SOLANKI LAKHMANBHAI NAJABHAI","Built quality of product is excellent","Reviewed in India on 10 January 2022","Built quality of product is excellent",5,"",0,"Smart Band"
"R26VZYE29ID4CR","Chandra Prakash","Premium looks battery not that much good ! Otherwise all good one plus at this price range all i want to say is i love one plus products 👌🏻","Reviewed in India on 18 January 2021","Go for it",3,"https://images-na.ssl-images-amazon.com/images/I/B1PQIZcY1LS.jpg",0,"Smart Band"
"R2KSLJWUJFFMQW","Prathamesh Kshirsagar","It is a good product OnePlus has tried something new.but only battery is not as expected if heart rate monitor and SpO2 is on then your band will work only for 1week .only battery issues rest everything is great with it.","Reviewed in India on 17 April 2021","Battery is not enough",4,"https://images-na.ssl-images-amazon.com/images/I/91S6wu3JIhL.jpg",0,"Smart Band"
"RA2XN4603YHIY","Bipin Jaguste","The battery lasts not more than 3 to 4 days, with average usage. Rest everything is good to go..","Reviewed in India on 28 June 2021","Not so good battery",2,"",0,"Smart Band"
"R31CG6C16AO2TX","Sanjay Kumar M K","Build quality is good n battery life is osmapp is not up to the mark as we cant edit id name , don't have any attractive and cool watch faces and step counter at the beginning not accurate","Reviewed in India on 16 March 2021","Overall good buy",5,"",0,"Smart Band"
"R205Y7V6TZJU3E","Anita Adinath","Battery backup is very weak ...Full charged drain only in 4 to 6 hour.... Better not to buy","Reviewed in India on 17 June 2021","Battery backup is very weak ...Full charged drain only in 4 to 6 hour",1,"",1,"Smart Band"
"R3JWC34LOI40JV","Niranjan majethiya","Please Don't Buy This Product Battery is major problem with this Band And Display is So Small For My Opinion Go with MI Band 5 This Product Is Not Compare","Reviewed in India on 4 January 2022","Battery issue Is Major",2,"",0,"Smart Band"
"R3UQ67COF6HJS9","Parth Sharma","I think it's a pretty good deal for the price you're paying. Nice and simple features.","Reviewed in India on 25 March 2022","Only issue is the battery backup, rest is perfectly fine",4,"https://m.media-amazon.com/images/I/61VQ-5cTDaL.jpg
https://m.media-amazon.com/images/I/71C8IEBSHVL.jpg",0,"Smart Band"
"R32H1OE7LGFEQK","Omkar patil","1.Nice build up quality.2. Function smoothly.3.good battery life4.best suitable for this price range.","Reviewed in India on 17 January 2021","Worth every penny.!",5,"",0,"Smart Band"
"R2UDHVOC05IQYZ","Gtm","Buy any band you wish all ahve same problem same level of accuracy.","Reviewed in India on 19 May 2021","All bands are same.",2,"",0,"Smart Band"
"R1T8955CZ0QMVJ","susmita Roy","Not work after 15 daysWaste of money","Reviewed in India on 12 June 2022","Wrost",1,"",0,"Smart Band"
